molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
587,0,0,0,1,0,3,0,-1,230.263,1.942,471.152,180.406,93.564,197.182,0.000,788.375,1.000,2.750,0.0047821,0.0058368,0.8759763,25.354,7.818,10.914,6.342,3.180,-4.155,-3.374,-2.672,325.258,-0.430,186.881,-2.261,8.528,0.770,2,-0.049,3,90.529,0.000,0.000,56.885,3,0,10,0,10,0,17,0,0.503
588,0,1,0,1,1,8,1,-1,368.472,5.607,650.356,514.709,135.646,0.000,0.000,1211.375,2.000,8.500,0.0259506,0.0184835,0.8450193,37.188,10.883,19.651,13.075,-0.171,-2.682,-1.676,-1.584,23.273,-0.787,17.070,-5.314,9.274,-0.617,4,-0.529,2,50.408,0.000,17.992,108.287,7,0,9,0,9,8,26,0,0.004
589,0,0,0,0,0,3,0,-1,252.100,6.299,424.124,143.803,154.616,11.920,113.784,722.918,2.000,4.500,0.0548767,0.0150050,0.9184707,20.965,7.630,13.123,8.612,1.436,-2.379,-2.906,-2.908,338.591,-0.560,644.608,-4.039,8.607,0.514,1,-0.333,3,80.629,0.000,0.000,86.344,5,0,6,0,6,0,15,0,0.058
590,0,1,0,0,0,6,0,2,255.362,1.404,540.540,213.735,9.273,317.532,0.000,940.815,0.000,3.500,0.0020958,0.0000000,0.8590273,30.677,9.268,11.353,5.367,3.336,-2.566,-2.544,-6.054,2017.716,0.517,1168.819,-2.058,8.330,-0.117,4,0.158,3,100.000,0.000,0.000,17.346,3,0,12,0,12,0,19,0,8.265
591,4,0,0,0,0,3,0,0,361.393,2.315,468.415,45.495,0.000,127.042,295.879,741.271,0.000,0.750,0.0072291,0.0000000,0.8456394,22.799,7.844,8.323,1.891,6.232,-4.888,-4.888,-4.636,9906.038,-0.060,10000.000,-0.784,9.023,1.200,2,0.442,1,100.000,0.000,0.000,7.232,1,1,6,0,6,0,14,0,0.770
592,0,0,0,0,2,1,0,0,218.255,6.484,419.645,146.515,108.452,164.678,0.000,722.140,2.000,5.000,0.0582165,0.0168501,0.9276065,23.677,7.649,13.929,14.336,-0.090,-0.429,-1.080,-0.740,334.778,-0.337,456.210,-2.842,9.735,0.031,1,-0.948,2,71.607,0.000,55.614,69.813,4,0,12,0,12,2,16,0,116.875
593,1,0,0,1,0,7,1,-2,398.392,7.092,691.883,0.000,248.273,442.506,1.104,1179.829,2.000,9.250,0.0426318,0.0189071,0.7804502,40.794,14.563,22.588,16.580,2.046,-4.437,-4.716,-5.387,11.095,-2.573,4.919,-3.864,9.043,1.748,4,-0.439,2,57.632,0.000,0.000,152.541,9,0,18,0,18,0,28,1,0.002
594,0,0,0,1,0,7,0,-2,440.460,9.753,694.073,131.257,207.077,355.738,0.000,1296.766,2.000,6.500,0.0733559,0.0132441,0.8285802,44.645,14.675,22.764,13.005,4.076,-5.348,-7.070,-4.195,27.276,-1.869,12.825,-3.411,8.852,0.941,2,0.390,2,76.512,0.000,0.000,127.597,9,0,26,0,26,0,33,0,0.001
594,0,0,0,1,0,7,0,-2,440.460,2.679,732.380,168.588,195.983,367.809,0.000,1324.074,2.000,7.000,0.0054223,0.0135169,0.7962272,45.853,15.006,22.359,13.597,4.114,-5.839,-6.878,-4.776,34.753,-1.919,16.664,-3.164,8.857,0.788,2,0.348,2,78.615,0.000,0.000,126.222,9,0,26,0,26,0,33,1,0.000
595,0,0,1,0,0,2,0,1,160.218,4.173,400.023,164.292,37.933,197.799,0.000,634.064,1.000,2.000,0.0274633,0.0049997,0.8922805,19.826,5.951,8.664,5.279,2.224,-2.523,-2.178,-4.218,4326.969,0.125,2409.846,-3.392,8.618,-0.087,1,-0.129,3,100.000,0.000,0.000,27.773,2,0,11,0,11,2,12,0,0.195
596,5,5,0,0,0,13,2,-2,477.600,4.113,768.455,547.390,221.065,0.000,0.000,1448.799,11.000,16.950,0.0116769,0.0731556,0.8057839,43.480,15.742,39.488,33.011,-3.726,2.000,3.223,-8.305,1.231,-1.693,0.480,-8.471,9.068,-2.072,8,-1.122,1,0.000,0.000,0.000,184.633,12,2,18,0,18,16,33,2,0.162
597,1,0,0,0,0,4,1,0,351.462,2.700,707.727,349.071,80.171,241.889,36.596,1207.586,0.000,3.500,0.0060386,0.0000000,0.7748987,41.915,12.051,15.565,6.191,5.337,-7.304,-5.678,-6.328,1720.418,-0.478,1410.954,-1.761,8.619,1.195,3,1.018,1,100.000,0.000,0.000,48.124,3,1,16,0,16,3,25,1,0.000
598,0,1,0,0,0,3,0,0,305.760,4.761,516.397,117.049,174.863,168.022,56.462,901.440,4.000,3.750,0.0251482,0.0145237,0.8739221,29.600,10.373,18.238,12.204,1.469,-2.423,-3.016,-5.100,54.272,-0.607,47.836,-5.925,8.811,0.080,5,-0.005,3,66.595,0.000,0.000,79.789,4,0,17,0,12,4,21,0,0.001
599,0,0,0,0,0,1,0,2,352.743,5.972,562.602,82.803,46.627,259.544,173.627,980.185,0.000,4.000,0.0363831,0.0000000,0.8482086,34.910,9.309,14.671,6.936,4.385,-5.378,-5.363,-5.226,3578.763,0.497,10000.000,-1.369,9.476,1.029,1,0.351,3,100.000,102.027,0.000,43.680,3,0,17,0,12,1,24,0,0.063
600,0,1,0,0,0,9,0,0,416.522,5.874,757.704,495.974,108.010,153.720,0.000,1383.139,0.000,10.700,0.0249465,0.0000000,0.7923360,44.888,12.987,20.529,11.877,2.151,-2.288,-2.602,-6.351,233.636,-0.727,113.683,-4.167,9.370,0.351,4,-0.611,3,81.930,0.000,0.000,100.377,9,0,17,0,17,5,30,0,0.146
601,19,5,0,0,11,51,0,-2,1155.446,4.511,1603.247,1082.145,521.103,0.000,0.000,3394.074,13.500,26.400,0.0059947,0.0605021,0.6812587,96.930,37.132,67.131,55.779,-5.907,2.000,1.646,4.798,0.000,-9.199,0.000,-10.352,9.532,-0.287,23,-4.166,1,0.000,0.000,190.959,523.556,29,3,0,0,0,0,81,2,0.005
602,1,1,0,0,0,6,0,1,309.491,3.272,656.185,630.377,25.808,0.000,0.000,1173.567,0.000,4.000,0.0091234,0.0000000,0.8199945,36.960,9.300,13.414,4.090,4.298,-4.361,-2.684,-5.171,1406.249,0.345,791.166,-3.482,9.426,-1.102,1,0.700,3,100.000,0.000,0.000,30.069,3,0,12,0,12,12,22,0,0.004
603,0,1,0,0,0,5,0,1,298.387,5.237,598.467,324.429,39.546,234.492,0.000,1033.493,1.000,6.200,0.0265341,0.0103598,0.8260306,34.235,9.932,15.807,9.492,2.652,-2.912,-2.609,-6.191,1041.810,0.274,572.080,-3.005,8.548,0.471,3,0.012,3,96.485,0.000,0.000,49.280,5,0,18,0,18,4,22,0,0.361
604,0,0,0,0,0,5,1,-2,278.310,7.456,556.515,360.199,138.067,58.250,0.000,946.730,0.000,7.000,0.0587247,0.0000000,0.8378611,29.080,8.329,13.645,8.186,1.175,-2.284,-2.276,-4.433,485.974,-1.049,226.786,-3.379,9.117,0.395,1,-0.718,3,81.912,0.000,0.000,100.639,7,0,9,0,9,0,20,0,0.605
605,0,1,0,0,0,10,1,1,294.393,4.434,625.983,439.114,84.034,102.835,0.000,1084.537,1.500,5.750,0.0181288,0.0112500,0.8155156,31.810,9.919,15.140,8.151,2.381,-2.523,-2.247,-5.734,394.370,-0.483,200.194,-3.808,7.953,0.092,5,0.014,3,87.348,0.000,0.000,69.286,5,0,6,0,6,0,21,0,0.083
606,0,0,0,0,0,4,1,-2,365.834,7.116,613.958,130.385,164.838,264.391,54.344,1062.107,3.000,8.500,0.0476728,0.0239795,0.8199839,36.308,12.136,21.931,16.019,1.625,-4.179,-4.038,-5.706,270.859,-1.179,239.281,-3.242,8.910,1.103,1,-0.257,3,80.001,0.000,0.000,102.496,6,0,15,0,15,2,24,0,0.014
607,0,0,0,0,1,7,0,0,284.357,5.213,547.083,149.362,86.694,311.026,0.000,971.271,0.000,5.200,0.0279799,0.0000000,0.8669728,31.192,10.093,13.179,8.548,2.238,-2.172,-2.778,-3.793,1100.437,-0.627,762.400,-1.350,9.725,0.251,6,-0.572,3,94.487,0.000,16.610,56.902,4,0,12,0,12,0,21,0,85.497
608,0,1,0,0,0,6,0,1,311.466,1.310,608.614,368.689,17.970,221.955,0.000,1096.873,1.000,2.750,0.0015639,0.0045185,0.8451373,36.010,10.333,14.149,5.666,4.621,-4.164,-3.865,-5.822,1668.733,0.433,951.927,-2.555,9.173,-0.275,5,0.823,3,100.000,0.000,0.000,19.957,2,0,19,0,19,10,23,0,0.059
609,1,0,0,0,0,5,0,-2,244.207,6.699,435.668,102.156,301.452,32.059,0.000,718.945,5.000,12.300,0.0624161,0.0631299,0.8908550,19.714,8.425,21.425,21.371,-2.752,-1.521,-0.628,-3.451,13.716,-2.270,4.796,-6.482,9.728,0.303,5,-0.983,2,31.183,0.000,0.000,158.459,9,0,10,0,10,4,17,1,0.002
610,0,0,0,0,0,3,1,0,308.379,4.597,600.133,198.385,65.578,336.170,0.000,1056.451,0.000,5.000,0.0200065,0.0000000,0.8358925,37.409,10.846,15.129,8.159,3.692,-4.483,-4.257,-5.791,2366.046,-0.243,1254.945,-1.256,8.949,0.424,1,0.220,3,100.000,0.000,0.000,56.808,4,0,17,0,17,1,23,0,0.562
611,0,1,0,0,0,6,0,1,336.476,5.202,679.154,291.424,23.629,364.101,0.000,1209.792,0.000,5.000,0.0223693,0.0000000,0.8084824,41.886,12.204,16.404,7.592,4.061,-4.308,-3.606,-7.094,1474.767,0.359,832.913,-2.159,9.203,0.263,4,0.538,3,100.000,0.000,0.000,29.836,3,0,18,0,18,5,25,0,0.125
612,0,0,0,0,0,3,0,-1,351.394,10.757,574.871,154.975,150.932,223.508,45.456,996.936,1.000,8.250,0.1160625,0.0143511,0.8395369,33.952,10.632,18.908,12.594,2.631,-3.890,-3.913,-5.194,366.956,-0.933,297.001,-3.226,8.949,1.375,3,-0.384,3,88.253,0.000,0.000,104.296,7,0,15,0,15,1,23,0,0.061
613,0,1,0,0,0,7,0,-1,211.260,3.746,476.760,208.348,160.558,107.854,0.000,777.475,4.000,4.700,0.0180499,0.0197164,0.8576749,21.496,8.117,15.163,11.636,0.137,-0.836,-0.958,-5.075,74.170,-0.915,32.891,-5.489,8.963,0.007,5,-0.564,2,61.220,0.000,0.000,78.881,4,0,6,0,6,0,15,0,0.109
614,0,0,0,1,0,3,0,-2,294.309,8.047,537.641,109.320,175.233,253.088,0.000,932.812,0.000,5.000,0.0694227,0.0000000,0.8587542,31.668,9.904,14.250,8.190,2.545,-3.299,-3.963,-3.217,54.672,-1.201,27.194,-3.569,8.840,1.064,3,-0.300,3,72.950,0.000,0.000,91.566,5,0,16,0,16,0,22,0,0.040
615,2,0,0,0,0,3,0,1,178.274,1.573,443.380,322.349,32.913,88.118,0.000,733.548,1.000,0.750,0.0033712,0.0016916,0.8871720,22.118,6.141,8.224,3.151,3.366,-3.407,-2.768,-3.778,4828.170,0.104,2712.926,-1.528,8.928,-0.255,5,0.308,3,100.000,0.000,0.000,18.931,1,0,6,0,6,0,13,0,1.651
616,1,0,0,0,0,3,0,-2,222.236,6.823,415.592,94.602,258.268,14.035,48.688,639.589,3.000,9.000,0.0727827,0.0375090,0.8638365,17.650,6.831,16.149,15.185,-1.736,-1.649,-1.021,-3.802,35.217,-1.805,24.562,-5.942,10.153,1.771,1,-0.987,2,44.463,0.000,0.000,135.219,7,0,5,0,5,0,13,0,0.006
617,0,0,0,0,2,0,1,0,389.410,2.661,590.868,229.778,82.545,278.544,0.000,1100.254,1.000,7.500,0.0064348,0.0126932,0.8723089,40.538,11.282,19.074,16.623,1.588,-2.488,-4.083,-2.178,581.002,-0.160,840.844,-2.060,8.421,0.221,4,-0.472,3,85.714,0.000,56.401,89.924,7,0,26,0,26,5,29,0,11.047
618,0,0,0,1,0,2,0,-1,273.718,1.533,504.996,87.662,118.986,226.769,71.580,848.416,2.000,2.000,0.0027691,0.0056009,0.8582545,28.681,9.442,13.626,7.769,3.815,-4.483,-4.579,-3.100,186.705,-0.458,252.992,-2.722,8.301,0.565,1,0.173,3,89.930,0.000,0.000,62.815,3,0,13,0,13,0,19,0,0.017
619,4,0,0,0,0,7,1,1,296.521,0.145,571.807,436.277,15.867,0.000,119.663,980.927,0.000,4.000,0.0000215,0.0000000,0.8349756,28.608,8.231,10.880,3.641,4.093,-4.341,-3.515,-4.202,7005.418,0.284,10000.000,-1.140,8.515,2.901,0,0.098,3,100.000,0.000,0.000,23.642,2,0,0,0,0,0,16,0,0.981
620,0,0,0,0,0,3,2,0,384.514,1.886,663.686,522.010,81.526,60.149,0.000,1247.182,0.500,4.000,0.0028507,0.0042617,0.8442852,42.406,10.908,16.559,6.291,5.029,-6.436,-5.508,-4.338,1670.261,-0.380,861.298,-2.522,9.713,-0.697,3,1.134,1,100.000,0.000,0.000,68.036,4,1,17,0,17,15,28,1,0.000
621,1,0,0,0,0,2,0,-1,194.193,4.694,381.527,153.531,161.414,66.583,0.000,621.862,2.000,5.000,0.0354355,0.0185336,0.9234964,18.085,6.280,11.702,9.601,0.077,-1.526,-1.899,-3.087,291.886,-0.819,130.710,-4.068,9.261,0.431,0,-0.565,3,71.520,0.000,0.000,100.664,6,0,9,0,9,0,14,0,0.465
622,5,0,0,0,0,2,0,1,156.267,1.902,400.600,360.699,39.901,0.000,0.000,663.870,1.000,1.700,0.0054487,0.0042436,0.9187039,19.130,5.115,7.707,3.653,2.764,-2.584,-1.635,-2.847,4144.942,0.128,2300.458,-2.063,10.940,-2.959,1,0.005,3,100.000,0.000,0.000,20.891,1,0,6,0,6,6,11,0,3.278
623,7,1,0,1,0,26,4,-2,665.733,5.997,936.674,536.607,330.287,69.780,0.000,1892.781,6.000,16.700,0.0190018,0.0436721,0.7900302,53.567,19.825,36.058,24.196,-0.441,-2.391,-4.630,-4.181,0.462,-4.133,0.173,-6.927,8.575,0.576,9,-0.834,1,0.000,0.000,0.000,235.055,14,3,15,3,12,12,47,2,0.000
624,0,0,0,1,0,2,1,-1,262.221,7.552,437.936,194.512,155.267,88.157,0.000,747.191,0.000,6.500,0.0763302,0.0000000,0.9093041,23.306,7.083,11.988,8.390,0.549,-0.787,-2.341,-1.612,84.548,-0.809,43.563,-3.878,8.832,1.008,1,-1.198,2,64.649,0.000,0.000,109.759,7,0,13,0,13,1,19,0,5.664
625,8,0,0,2,0,3,2,-1,138.060,5.943,270.818,132.673,135.200,0.000,2.946,422.499,0.000,5.000,0.0836075,0.0000000,1.0054766,8.828,4.025,6.076,5.554,-0.277,1.744,0.444,2.172,33.190,-0.502,20.929,-3.723,10.270,-0.638,0,-1.943,2,52.549,0.000,0.000,77.380,4,0,3,3,0,2,8,0,1449.554
626,0,0,0,0,0,0,0,1,284.744,4.775,522.210,121.527,59.795,269.310,71.579,895.916,0.000,4.000,0.0254471,0.0000000,0.8606588,32.272,9.356,13.225,7.180,2.992,-3.819,-3.919,-5.071,2684.532,0.201,3548.256,-1.673,9.186,0.858,1,0.149,3,100.000,0.000,0.000,46.902,3,0,17,0,12,1,20,0,0.282
627,0,1,0,0,0,0,0,2,177.246,1.992,410.054,200.042,21.288,188.724,0.000,669.092,1.000,3.200,0.0059301,0.0078039,0.9022241,22.425,6.224,9.922,6.751,1.658,-1.471,-1.002,-4.740,1552.139,0.788,880.244,-3.310,9.293,-0.232,3,-0.142,3,93.767,0.000,0.000,22.469,2,0,12,0,12,4,13,0,2.936
628,1,2,0,0,0,4,0,2,407.496,3.413,684.006,291.329,9.432,236.233,147.013,1227.767,0.000,4.500,0.0094861,0.0000000,0.8106790,42.669,10.905,16.766,6.638,5.029,-4.514,-4.483,-7.174,501.478,1.385,1834.227,-4.602,7.959,0.784,7,0.809,3,91.761,110.901,0.000,14.012,3,1,20,0,20,4,28,1,0.000
629,0,0,0,0,0,0,0,0,189.213,2.486,413.398,138.553,90.677,184.168,0.000,675.913,0.000,3.000,0.0091427,0.0000000,0.9009992,22.655,6.514,8.819,5.538,1.827,-2.480,-2.229,-4.012,1367.766,-0.181,694.005,-2.542,9.776,0.088,3,-0.222,3,93.771,0.000,0.000,58.317,3,0,11,0,11,2,14,0,1.798
630,0,1,0,1,1,5,1,-2,367.806,4.941,585.209,101.986,220.289,182.067,80.867,1028.620,3.250,7.250,0.0237370,0.0223341,0.8420874,33.540,11.903,20.632,16.760,-1.247,-1.570,-2.439,-2.500,3.054,-1.212,6.421,-6.521,9.522,1.133,5,-0.662,2,28.324,0.000,27.964,136.764,7,0,14,4,10,3,24,1,0.000
631,2,0,0,0,0,3,0,0,429.601,4.230,757.327,533.973,94.714,128.640,0.000,1419.434,1.000,3.750,0.0126054,0.0049516,0.8065385,49.954,13.219,20.010,7.558,6.144,-8.210,-7.066,-5.276,1252.352,-0.588,630.929,-2.524,8.033,0.517,8,1.638,1,100.000,0.000,0.000,53.606,3,1,23,0,23,12,32,2,0.000
632,0,1,0,0,1,7,0,1,477.045,8.776,800.830,261.995,40.543,426.610,71.682,1490.994,1.000,5.750,0.0516613,0.0071801,0.7881499,53.095,16.179,23.100,11.421,5.581,-6.210,-6.052,-6.346,798.234,0.281,1380.101,-2.154,9.145,0.067,4,0.916,1,100.000,0.000,13.342,43.571,4,1,24,0,24,5,34,1,0.002
633,0,0,0,0,1,7,0,-1,334.777,3.499,578.157,84.715,146.743,228.741,117.959,1012.057,2.000,4.500,0.0120991,0.0110073,0.8431843,32.038,10.908,16.472,12.454,2.671,-3.178,-4.228,-3.786,194.583,-0.945,818.205,-2.746,8.486,1.119,3,-0.159,3,83.558,46.307,39.602,89.612,4,0,12,0,12,0,23,0,0.399
634,1,0,0,0,0,4,2,-1,410.912,2.634,599.485,301.341,167.999,74.562,55.583,1145.730,2.000,7.400,0.0060561,0.0174570,0.8833004,37.842,11.152,19.816,12.167,2.477,-4.236,-4.821,-3.776,252.794,-0.977,225.577,-3.969,10.590,0.941,4,0.182,3,84.455,26.081,0.000,93.668,4,0,17,0,17,12,28,0,0.003
635,0,0,0,0,1,3,1,-1,311.398,8.946,592.596,335.607,129.867,125.826,1.296,1019.742,1.000,5.000,0.0784891,0.0084374,0.8267990,33.931,9.678,16.110,10.176,2.669,-3.738,-2.885,-3.560,394.624,-0.881,279.747,-3.182,9.710,0.759,1,-0.027,3,89.038,0.000,21.129,91.556,6,0,13,0,6,6,21,0,0.017
636,0,1,0,0,0,10,0,-2,301.385,1.912,618.508,198.433,158.109,261.966,0.000,1068.401,4.000,3.750,0.0034234,0.0121260,0.8171646,32.684,11.974,18.428,11.411,2.463,-2.803,-3.191,-6.466,78.245,-1.219,34.849,-4.613,8.559,-0.194,6,0.078,3,75.255,0.000,0.000,77.693,4,0,12,0,12,0,22,0,0.014
637,0,1,0,0,0,6,0,1,379.498,4.169,716.821,417.258,46.286,253.277,0.000,1281.030,0.000,5.500,0.0135700,0.0000000,0.7957817,43.679,12.284,17.081,7.576,4.423,-4.725,-4.338,-6.770,899.224,0.113,487.940,-2.967,8.905,0.476,6,0.611,3,100.000,0.000,0.000,49.662,4,0,21,0,21,7,28,0,0.008
638,0,1,0,0,0,5,0,0,357.449,4.912,576.521,362.098,125.314,89.109,0.000,1071.679,3.000,5.950,0.0225149,0.0178757,0.8784697,34.375,10.461,18.955,11.717,1.992,-2.575,-3.117,-4.650,160.122,-0.422,75.568,-5.098,8.694,-0.226,5,0.146,3,78.067,0.000,0.000,75.348,5,0,22,4,18,14,26,0,0.008
639,5,0,0,0,0,4,0,1,473.404,2.780,790.671,153.220,20.761,473.384,143.306,1422.201,1.000,3.000,0.0054355,0.0037942,0.7735286,52.715,16.323,21.184,8.571,7.938,-9.581,-9.243,-7.454,6295.342,0.443,10000.000,0.149,7.811,1.202,3,1.754,1,100.000,0.000,0.000,29.407,4,1,26,0,26,0,33,1,0.000
640,0,0,0,0,0,4,2,-1,436.519,10.340,636.277,423.145,156.628,23.026,33.479,1237.023,2.000,8.900,0.0864275,0.0197815,0.8758646,41.003,11.237,22.599,13.297,2.380,-4.284,-4.737,-3.650,324.038,-0.957,223.234,-3.941,10.442,0.510,4,0.147,3,85.813,33.479,0.000,101.988,6,0,20,0,20,15,31,0,0.003
641,9,1,0,0,0,3,1,2,77.144,2.333,247.244,103.808,63.926,0.000,79.510,339.506,2.800,1.500,0.0160357,0.0101518,0.9519288,5.507,3.025,6.133,5.693,-0.276,1.354,0.811,-3.036,611.770,0.506,877.225,-4.472,9.246,-0.307,3,-1.002,3,75.205,0.000,0.000,27.140,1,0,0,0,0,0,4,0,58.751
642,0,0,0,0,0,1,0,0,246.265,1.147,447.750,170.693,109.313,167.743,0.000,778.422,1.000,4.000,0.0016913,0.0089336,0.9139866,25.958,7.890,11.951,7.865,1.785,-2.655,-3.294,-3.724,910.502,-0.369,447.031,-2.847,9.858,0.478,1,-0.032,3,90.362,0.000,0.000,84.753,5,0,12,0,12,1,18,0,0.405
643,1,2,0,0,0,7,0,2,403.969,3.481,675.012,274.860,53.681,249.502,96.969,1233.851,1.000,6.200,0.0098183,0.0091850,0.8241924,41.113,12.729,18.547,9.467,4.191,-3.991,-3.790,-7.019,190.827,0.650,343.368,-5.083,7.756,0.453,8,0.458,3,92.306,0.000,0.000,35.165,4,0,20,0,20,4,27,1,0.003
644,0,0,0,0,0,3,1,-2,182.185,5.238,419.083,176.084,172.138,70.861,0.000,651.750,2.000,7.000,0.0420919,0.0236218,0.8674659,18.679,6.215,12.986,11.543,-0.522,-1.563,-0.916,-4.014,230.949,-1.142,101.481,-4.154,8.387,0.838,3,-0.835,3,66.190,0.000,0.000,107.126,7,0,5,0,5,0,13,0,0.349
645,0,1,0,0,0,4,0,1,165.235,1.824,376.502,163.994,44.174,168.334,0.000,633.945,2.000,3.200,0.0052492,0.0120198,0.9479067,18.256,6.533,9.944,7.269,1.177,-0.417,-0.669,-3.904,941.672,0.393,512.883,-3.419,8.887,-0.126,3,-0.416,3,87.064,0.000,0.000,33.234,2,0,6,0,6,0,12,0,39.347
646,0,0,0,0,0,1,0,-2,194.152,2.898,379.835,88.372,235.826,55.636,0.000,599.668,2.000,7.000,0.0140078,0.0260626,0.9054087,17.734,6.321,12.711,12.219,-1.212,-1.389,-1.328,-3.328,57.486,-1.415,22.573,-5.574,9.840,1.598,1,-0.795,2,51.340,0.000,0.000,130.818,8,0,9,0,9,0,14,0,0.021
647,0,1,0,0,0,1,0,1,257.375,1.224,489.995,333.479,60.147,96.369,0.000,877.454,1.000,2.750,0.0017073,0.0056123,0.9045988,29.240,7.925,12.069,5.916,2.956,-3.408,-2.642,-4.261,664.390,0.412,351.795,-4.255,8.624,-0.112,4,0.446,3,94.770,0.000,0.000,28.035,2,0,17,0,17,10,19,0,0.021
648,2,1,0,1,0,5,1,-2,131.131,3.608,333.259,114.957,218.302,0.000,0.000,501.613,3.000,5.000,0.0259494,0.0259865,0.9161406,10.710,5.065,10.499,10.222,-3.010,0.062,0.507,-1.808,5.324,-1.073,2.427,-7.125,9.788,-0.156,5,-1.064,1,22.316,0.000,0.000,105.895,4,0,0,0,0,0,9,1,0.011
649,0,0,0,0,0,6,0,0,202.637,4.822,428.213,96.162,99.297,161.082,71.672,675.923,2.000,4.150,0.0344020,0.0137058,0.8698341,18.582,7.122,11.355,8.239,1.467,-2.061,-2.110,-4.406,1133.084,-0.497,1398.368,-2.206,8.947,-0.055,3,-0.560,3,90.199,0.000,0.000,52.434,3,0,6,0,6,0,13,0,10.948
650,4,1,0,0,0,6,0,1,291.435,0.489,662.006,370.722,0.000,291.284,0.000,1142.457,0.000,2.000,0.0002097,0.0000000,0.7983560,38.496,10.885,12.999,3.940,5.781,-5.519,-5.519,-6.910,2470.586,0.020,1454.789,-1.980,8.463,0.639,3,1.145,3,100.000,0.000,0.000,4.134,1,1,10,0,10,0,22,0,0.009
651,0,0,0,0,0,1,1,0,304.472,2.305,548.107,464.051,84.057,0.000,0.000,1021.325,1.000,3.700,0.0052034,0.0067505,0.8948328,34.077,8.694,14.308,6.499,3.637,-4.746,-3.897,-3.234,1580.483,-0.197,811.369,-2.973,10.460,-0.771,3,0.659,3,100.000,0.000,0.000,48.289,2,0,17,0,17,16,22,0,0.005
652,1,1,0,1,0,4,1,-1,149.207,2.720,328.775,143.155,132.079,0.000,53.542,515.776,3.000,2.500,0.0143410,0.0131705,0.9460327,11.919,5.321,9.337,7.401,-1.487,-0.486,-0.128,-1.324,34.986,-0.132,36.484,-5.632,9.308,-0.175,4,-0.868,2,45.874,0.000,0.000,69.986,3,0,0,0,0,0,9,0,0.184
653,0,0,0,0,0,5,0,-2,360.449,3.364,567.269,300.736,188.829,77.705,0.000,1077.668,3.000,8.150,0.0105000,0.0248845,0.8961190,34.506,10.948,20.380,14.216,1.616,-3.207,-3.532,-3.583,160.412,-1.306,68.439,-4.246,10.286,0.636,4,-0.121,3,75.877,0.000,0.000,110.644,5,0,17,0,17,12,26,0,0.014
654,1,0,0,1,0,3,0,-1,250.201,3.199,459.713,0.000,145.328,230.787,83.598,754.525,1.000,1.750,0.0135619,0.0038067,0.8718879,24.320,7.505,10.843,5.940,3.989,-4.297,-4.259,-2.898,105.039,-0.687,158.101,-3.097,9.478,0.589,1,0.032,3,86.477,83.598,0.000,69.750,3,0,12,0,12,0,18,0,0.027
655,0,1,0,0,0,8,1,-2,488.604,10.779,763.992,519.536,153.442,89.244,1.770,1472.905,1.000,14.250,0.0788847,0.0186520,0.8194565,48.507,13.796,26.232,16.945,1.014,-2.182,-3.301,-5.605,86.638,-1.039,39.784,-5.328,9.323,1.188,4,-0.633,3,67.566,0.000,0.000,121.173,10,0,21,0,21,4,34,0,0.015
656,0,1,0,0,0,10,0,0,314.402,10.445,626.752,384.108,121.578,87.050,34.016,1077.554,2.000,6.000,0.1012498,0.0135385,0.8110147,31.380,10.355,17.302,9.292,0.745,-2.598,-2.469,-5.731,173.732,-0.789,126.756,-4.556,9.139,0.540,4,-0.066,3,71.400,0.000,0.000,79.561,7,0,5,0,5,0,21,0,0.014
657,8,0,0,0,0,25,5,-2,804.029,7.668,1065.606,904.671,124.402,36.533,0.000,2325.424,1.000,17.000,0.0252848,0.0159534,0.7965928,71.206,20.411,34.463,16.073,5.777,-4.632,-8.618,-4.998,654.933,-2.250,313.098,-1.283,9.615,0.099,12,0.267,1,72.299,0.000,0.000,166.841,13,3,18,0,18,16,57,1,0.976
658,3,1,0,0,0,5,0,2,239.360,0.498,535.992,161.208,0.414,374.370,0.000,923.499,0.000,2.000,0.0002684,0.0000000,0.8556536,31.169,9.423,10.757,4.425,3.970,-3.193,-2.900,-6.379,2448.372,0.657,1440.655,-1.791,9.201,-0.255,3,0.552,3,100.000,0.000,0.000,4.578,1,0,12,0,12,0,18,0,1.971
659,1,1,0,0,0,9,0,1,249.352,0.783,582.787,333.428,51.623,197.737,0.000,982.881,2.000,3.950,0.0006242,0.0095852,0.8203310,29.290,9.473,13.795,7.652,3.097,-2.823,-1.985,-6.108,800.318,-0.092,430.198,-2.973,9.107,-0.155,4,0.079,3,100.000,0.000,0.000,40.404,3,0,6,0,6,0,18,0,0.577
